Kingdom,Phylum,Class,Order,Family,Genus,Species
Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Phalangium,Phalangium opilio
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chrysolina,Chrysolina oricalcia
Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula selene
Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Periphyllus,Periphyllus californiensis
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Ribautiana,Ribautiana ulmi
Animalia,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Amblyseius,Amblyseius herbicolus
Animalia,Annelida,Clitellata,Tubificida,Naididae,Rhyacodrilus,Rhyacodrilus subterraneus
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Cypha,Cypha longicornis
Animalia,Arthropoda,Insecta,Hemiptera,Micronectidae,Micronecta,Micronecta poweri
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Pyroglyphidae,Dermatophagoides,Dermatophagoides pteronyssinus
Animalia,Arthropoda,Insecta,Coleoptera,Ptiliidae,Ptenidium,Ptenidium intermedium
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica sabuleti
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Corynoptera,Corynoptera subparvula
Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Entomobrya,Entomobrya nivalis
Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys ericae
Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Corticarina,Corticarina minuta
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,Acronicta psi
Animalia,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Ashfordia,Ashfordia granulata
Animalia,Mollusca,Gastropoda,Stylommatophora,Cochlicopidae,Cochlicopa,Cochlicopa lubrica
Animalia,Chordata,Actinopterygii,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus
Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Cottus,Cottus bairdii
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba palumbus
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus
Animalia,Chordata,Actinopteri,Perciformes,Gasterosteidae,Pungitius,Pungitius pungitius
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas rubripes
Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta canadensis
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus niger/carolinensis
Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,Squalius cephalus
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus carolinensis
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus
Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,Apodemus sylvaticus
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Gobio,Gobio gobio
Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus buccinator
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Dama,Dama dama
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rutilus,Rutilus frisii
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,Apodemus flavicollis
Animalia,Chordata,Actinopteri,Perciformes,Gasterosteidae,Pungitius,Pungitius kaibarae
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,Mareca strepera
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,Anser anser
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,Muntiacus reevesi
Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris rufa
Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Oryctolagus cuniculus
Animalia,Chordata,Mammalia,Rodentia,Muridae,Micromys,Micromys minutus
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba oenas
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus ruficollis
Animalia,Chordata,Actinopteri,Perciformes,Percidae,Perca,Perca fluviatilis
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas crecca
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta thula
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,Barbus barbus
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Leuciscus,Leuciscus leuciscus
Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus
Animalia,Chordata,Petromyzonti,Petromyzontiformes,Petromyzontidae,Lampetra,Lampetra aepyptera
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Carassius,Carassius auratus
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya marila
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus gorbuscha
Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus sp.
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Scardinius,Scardinius racovitzai
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,Aix galericulata
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea herodias
Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Haringtonhippus,Haringtonhippus francisci
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,Meles meles
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex araneus
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Neomys,Neomys fodiens
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia decaocto
Animalia,Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus
Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus europaeus
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Thymallus,Thymallus aeliani
Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia
Animalia,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Abramis,Abramis brama
Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,Pica pica
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex coronatus
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans
Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus olor
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus
Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo
Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris chukar
Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,Lissotriton vulgaris
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,Lutra lutra
Animalia,Chordata,Actinopterygii,Carangiformes,Carangidae,Trachurus,Trachurus lathami
Animalia,Chordata,Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa europaea
Animalia,Chordata,Mammalia,Primates,Hominidae,Pan,Pan paniscus
Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna pacos
Animalia,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Rutilus,Rutilus rutilus
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis
Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus dauuricus
Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,Prunella modularis
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rutilus,Rutilus rubilio
Animalia,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus sp.
Animalia,Chordata,Amphibia,Caudata,Salamandridae,Triturus,Triturus cristatus
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ammotragus,Ammotragus lervia
Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex minutus
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya valisineria
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,Meles leucurus
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus hyperboreus
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago gallinago
Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Barbatula,Barbatula leoparda/barbatula
Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus macrorhynchos
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo lineatus
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Phoxinus,Phoxinus colchicus
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius,Squalius alburnoides
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs
Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Gymnocephalus,Gymnocephalus ambriaelacus
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Gobio,Gobio muresius
Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Potamorrhaphis,Potamorrhaphis guianensis
Animalia,Chordata,Aves,Anseriformes,Anatidae,Histrionicus,Histrionicus histrionicus
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya americana
Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,Lycalopex sp.
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Thymallus,Thymallus arcticus
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus vanellus
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos
Animalia,Chordata,Actinopteri,Cypriniformes,Tincidae,Tinca,Tinca tinca
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Loxia,Loxia curvirostra
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Glis,Glis glis
Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus philomelos
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,Anser indicus
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus
Animalia,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus volki
Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla tschutschensis
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Hydropotes,Hydropotes inermis
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax rusticola
Animalia,Chordata,Actinopteri,Cypriniformes,Xenocyprididae,Ctenopharyngodon,Ctenopharyngodon idella
Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus canus
Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,Aegithalos caudatus
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Scardinius,Scardinius acarnanicus
Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula clypeata
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus niger
Animalia,Chordata,Actinopteri,Cypriniformes,Xenocyprididae,Hypophthalmichthys,Hypophthalmichthys molitrix
Animalia,Chordata,Actinopteri,Moronidae,Moronidae,Dicentrarchus,Dicentrarchus labrax
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Gobio,Gobio kovatschevi
Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Micronemacheilus,Micronemacheilus cruciatus
Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus merula
Animalia,Chordata,Actinopteri,Perciformes,Gasterosteidae,Pungitius,Pungitius laevis
Animalia,Chordata,Mammalia,Primates,Hominidae,Pan,Pan troglodytes
Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,Sturnus vulgaris
Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus pygmaeus/pipistrellus
Animalia,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phoxinus,Phoxinus csikii
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus
Animalia,Chordata,Actinopteri,Perciformes,Cottidae,Batrachocottus,Batrachocottus baicalensis
Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes troglodytes
Animalia,Chordata,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula,Barbatula quignardi
Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Gymnocephalus,Gymnocephalus acerina
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Chloris,Chloris chloris
Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,Alauda gulgula
Animalia,Chordata,Actinopterygii,Anguilliformes,Anguillidae,Anguilla,Anguilla rostrata
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Alburnus,Alburnus alburnus
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,Mareca americana
Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Thymallus,Thymallus thymallus
Animalia,Chordata,Actinopterygii,Salmoniformes,Esocidae,Esox,Esox lucius
Animalia,Chordata,Actinopterygii,Scombriformes,Scombridae,Scomber,Scomber scombrus
Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,Trachurus trachurus
Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,Sylvia atricapilla
Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupeichthys,Clupeichthys aesarnensis
Animalia,Chordata,Actinopteri,Spariformes,Sparidae,Sparus,Sparus aurata
Animalia,Chordata,Aves,Anseriformes,Anatidae,Alopochen,Alopochen aegyptiaca
Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Carassius,Carassius auratus
Animalia,Chordata,Actinopteri,Cypriniformes,Gobionidae,Gobio,Gobio macrocephalus
Animalia,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Daphnia pulex
Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,Certhia brachydactyla
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Luciobarbus,Luciobarbus bocagei
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Gobio,Gobio carpathicus
Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo salar
Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Arnoglossus,Arnoglossus laterna
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Petroleuciscus,Petroleuciscus smyrnaeus
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula krameri
Animalia,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phoxinus,Phoxinus lumaireul
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela nivalis
Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Carassius,Carassius carassius
Animalia,Chordata,Actinopterygii,Siluriformes,Clariidae,Clarias,Clarias gariepinus
